id_venda,id_pedido,data_venda,data_envio,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,categoria_produto,produto,marca,quantidade,valor_unitario,valor_venda,desconto,frete,canal,forma_pagamento,parcelas,status_pagamento,transportadora,status_entrega
594,PED-21750,2025-06-23,2024-10-18,255,Vinicius Costela,vieiradante@example.net,Andrade das Pedras,PE,Eletrônicos,Modi,LG,1,2177.64,2665.54,30,34.6,SITE,Boleto,6,Pendente,Jadlog,Em trânsito
595,PED-25032,2025-09-02,2025-12-11,561,Dra. Marina Leão,omonteiro@example.com,da Cunha,AL,Casa,Reiciendis,Adidas,1,2828.82,804.33,20,8.35,app,Pix,6,aprovado,Jadlog,Entregue
596,PED-72927,2025-10-09,2025-04-07,933,Ana Júlia Macedo,maria-helena46@example.com,Cardoso do Amparo,SE,Eletrônicos,Nobis,Adidas,5,1506.1,3354.5,0,88.04,Site,Débito,1,Aprovado,Total Express,Em trânsito
597,PED-52437,2024-10-20,2025-06-13,1139,Luísa Moreira,yasminda-luz@example.org,Dias,PI,Beleza,Exercitationem,LG,5,268.8,164.3,10,107.64,App,Pix,1,Pendente,Total Express,Entregue
598,PED-22117,2024-02-25,2025-11-18,256,Heloisa Carvalho,goncalvesenzo@example.com,Porto do Oeste,PB,Beleza,Officiis,Adidas,4,1876.24,1239.05,0,93.67,Site,Crédito,2,Recusado,Correios,Atrasado
599,PED-53814,2024-09-30,2024-11-10,920,Maria Alice Martins,cavalcantelara@example.net,Pastor,SP,Roupas,Necessitatibus,Nike,2,3022.29,1064.58,0,70.68,app,Débito,6,Pendente,Correios,Em trânsito
600,PED-11233,2025-11-30,2024-06-19,345,Isaac Martins,nathanmonteiro@example.org,Araújo,AP,Beleza,Accusamus,Samsung,5,424.25,3482.29,0,119.48,Aplicativo,Pix,3,Aprovado,Total Express,Atrasado
601,PED-16895,2024-10-20,2025-02-11,1100,Maria Clara Marques,sofiacosta@example.org,Mendonça do Norte,SC,Eletrônicos,Et,LG,3,77.56,1580.88,10,98.39,App,Pix,1,Pendente,Correios,Em trânsito
602,PED-60524,2024-10-19,2025-12-05,386,Maria Luísa Casa Grande,miguelazevedo@example.org,Costa de Goiás,PA,Beleza,Dolorum,Nike,3,913.61,2039.82,0,53.46,Site,Débito,12,Aprovado,Total Express,Em trânsito
603,PED-74323,2025-04-18,2024-09-09,605,Ana Carolina Dias,maria-isiscavalcanti@example.org,Alves,RR,eletronicos,Eaque,Samsung,1,3160.09,352.3,0,62.78,Aplicativo,Débito,2,aprovado,Correios,Entregue
604,PED-56773,2025-07-05,2024-08-22,549,Anna Liz Melo,castroana-beatriz@example.net,Nunes,RR,Roupas,Labore,Nike,4,164.98,2952.39,10,51.0,App,Pix,12,Recusado,Total Express,Atrasado
605,PED-71063,2025-06-02,2025-03-02,1129,Ana Cecília da Rocha,araujoravy@example.com,Ribeiro,TO,Roupas,Dolor,Genérica,1,2979.49,1511.76,0,118.15,Aplicativo,Crédito,1,Aprovado,Jadlog,Atrasado
606,PED-41923,2025-03-15,2024-10-12,392,Sabrina Sá,rezendeana-liz@example.org,Gonçalves,RJ,Eletrônicos,Voluptatibus,Apple,4,1959.02,778.38,20,117.54,Site,Boleto,1,Recusado,Jadlog,Atrasado
607,PED-65918,2025-09-23,2025-06-23,654,Eduarda Freitas,rafaelanovais@example.org,da Mata,PR,eletronicos,Accusamus,Genérica,2,1058.28,268.01,30,85.62,Aplicativo,Boleto,12,aprovado,Correios,Em trânsito
608,PED-85919,2026-01-03,2024-09-19,278,Ágatha Andrade,emillycardoso@example.org,Aparecida do Amparo,SE,Beleza,Aspernatur,Nike,4,2827.63,1023.18,20,103.59,app,Pix,1,Pendente,Correios,Entregue
609,PED-67274,2025-05-09,2025-01-08,970,Júlia da Rosa,bernardoalves@example.com,Cavalcante do Norte,RR,Roupas,Veritatis,LG,3,1065.46,1738.99,30,68.78,App,Boleto,1,Pendente,Total Express,Atrasado
610,PED-85069,2024-08-02,2025-08-15,900,Rafaela Moraes,maria-vitoria80@example.com,Costa,CE,Casa,Voluptates,Genérica,5,586.37,2034.4,0,34.49,app,Débito,1,aprovado,Correios,Em trânsito
611,PED-45617,2024-07-13,2025-05-08,33,Heloisa Barros,henry-gabriel38@example.org,Mendonça do Galho,RR,Roupas,Ab,Apple,1,2959.61,615.1,0,59.07,App,Boleto,12,Pendente,Correios,Entregue
612,PED-16842,2024-03-24,2024-07-29,740,Luna Abreu,antonellarocha@example.net,Peixoto,MG,Casa,Minima,Apple,2,602.0,3034.08,10,3.54,SITE,Débito,1,Aprovado,Jadlog,Atrasado
613,PED-39948,2025-05-25,2024-08-04,456,Sr. Bruno Melo,marcos-viniciusaraujo@example.net,Pereira,RN,eletronicos,Similique,Samsung,3,2781.79,2660.02,10,77.26,SITE,Débito,1,aprovado,Total Express,Entregue
614,PED-63010,2024-08-22,2024-10-30,123,Maria Cecília Camargo,asafe75@example.com,Siqueira do Campo,AC,Eletrônicos,Inventore,Adidas,2,1449.09,2454.31,30,117.97,Site,Débito,1,Pendente,Correios,Entregue
615,PED-59244,2025-09-08,2024-05-27,1027,Sra. Rafaela da Costa,samuel21@example.net,Barbosa da Prata,TO,eletronicos,Distinctio,Apple,2,3165.85,319.03,10,0.5,app,Pix,2,Pendente,Jadlog,Atrasado
616,PED-17984,2024-03-02,2024-04-23,405,Antônio Viana,ana-clara09@example.com,Azevedo da Prata,PA,Eletrônicos,Illo,Nike,4,3426.59,1071.94,0,51.32,App,Crédito,1,Recusado,Correios,Entregue
617,PED-87118,2024-07-20,2025-09-14,605,Sra. Clara Pires,franciscocaldeira@example.net,Casa Grande,PB,Eletrônicos,Praesentium,Adidas,4,2578.25,1530.44,20,18.76,SITE,Pix,3,Aprovado,Correios,Entregue
618,PED-54786,2024-04-15,2025-12-21,1055,Bárbara Brito,rhavipeixoto@example.net,da Rosa do Campo,PE,Eletrônicos,Praesentium,Samsung,5,1377.71,3301.07,20,116.53,Aplicativo,Crédito,1,Recusado,Jadlog,Entregue
619,PED-82354,2024-08-21,2024-12-11,949,Dra. Eloá Pires,pedro-henriquesiqueira@example.net,Ramos,SE,eletronicos,Nemo,Genérica,2,901.28,1303.4,20,78.99,Site,Débito,6,aprovado,Total Express,Em trânsito
620,PED-93668,2025-04-13,2025-11-08,365,Sara da Costa,hcunha@example.net,Barros do Galho,MG,Casa,Animi,Apple,4,485.29,2463.62,30,105.35,app,Débito,12,Pendente,Total Express,Em trânsito
621,PED-96985,2025-05-08,2024-02-07,862,Eduarda Santos,aurorabarbosa@example.com,Caldeira,GO,Roupas,Suscipit,Genérica,3,609.04,2385.38,20,36.19,Site,Crédito,1,Aprovado,Correios,Atrasado
622,PED-83413,2024-12-08,2025-07-06,192,Heloisa Lopes,marianabarbosa@example.org,Abreu,SE,Roupas,Delectus,LG,1,1933.22,1688.09,10,27.65,App,Débito,6,Aprovado,Total Express,Atrasado
623,PED-62611,2025-09-06,2025-10-31,808,Luna Campos,pedro-miguelcardoso@example.net,Pimenta,RS,eletronicos,Dolor,Nike,4,1543.71,3178.31,0,92.15,Aplicativo,Boleto,1,Pendente,Total Express,Em trânsito
624,PED-63129,2024-04-08,2024-05-20,512,Fernando Almeida,bryan54@example.com,da Mota Alegre,MA,Beleza,Nostrum,Apple,3,362.88,287.46,0,6.2,SITE,Débito,1,Recusado,Correios,Atrasado
625,PED-56832,2025-01-09,2025-05-23,1055,Larissa da Luz,abreumarcos-vinicius@example.com,Leão,MT,Roupas,Mollitia,LG,4,366.13,1342.25,10,40.34,SITE,Boleto,3,Aprovado,Jadlog,Atrasado
626,PED-10955,2025-12-05,2025-03-14,445,Guilherme Leão,luisa26@example.org,Garcia,AM,Beleza,Porro,Adidas,3,2426.72,1553.54,10,45.32,App,Boleto,1,Recusado,Jadlog,Em trânsito
627,PED-39835,2025-08-30,2024-12-24,844,Marcos Vinicius Cirino,carvalhogustavo@example.org,Duarte,MA,eletronicos,Quaerat,Nike,5,3448.61,1823.74,20,82.51,Site,Boleto,1,Recusado,Jadlog,Em trânsito
628,PED-69340,2024-02-06,2024-12-22,500,Vitória Cavalcanti,murilomoraes@example.com,Barros,TO,Roupas,Hic,LG,1,2701.97,582.58,30,19.96,App,Boleto,3,Recusado,Total Express,Atrasado
629,PED-62253,2024-06-03,2024-05-30,82,Maria Sophia Albuquerque,pintopietro@example.org,Rios,MG,Roupas,Unde,Samsung,5,763.45,643.33,30,60.98,Aplicativo,Crédito,6,Aprovado,Correios,Entregue
630,PED-44077,2024-09-19,2024-05-27,606,Maria Luiza Brito,adas-neves@example.net,Marques,AP,Eletrônicos,Omnis,Genérica,2,2666.09,257.46,0,97.15,Aplicativo,Débito,2,Aprovado,Correios,Em trânsito
631,PED-25726,2024-11-26,2024-05-19,539,Leandro Sousa,vieiraana-julia@example.com,Cardoso de Vargas,AL,Casa,Debitis,Adidas,1,573.97,1098.71,10,41.29,Aplicativo,Boleto,2,aprovado,Jadlog,Em trânsito
632,PED-64147,2024-07-19,2025-08-29,341,Yan da Rocha,machadootto@example.com,Rocha,MA,Beleza,Nisi,Adidas,1,603.14,1834.15,0,3.31,Aplicativo,Boleto,2,aprovado,Jadlog,Em trânsito
633,PED-74174,2024-05-13,2024-10-05,180,Hellena Silveira,claraporto@example.com,da Mota,TO,Eletrônicos,Laboriosam,Genérica,2,926.58,2358.71,0,104.76,SITE,Crédito,3,Pendente,Jadlog,Entregue
634,PED-98701,2025-07-10,2025-01-23,293,Hadassa Sales,gustavo84@example.com,Vargas das Flores,MA,eletronicos,Dolores,Nike,1,52.22,3207.46,30,48.85,app,Crédito,1,Aprovado,Total Express,Entregue
635,PED-19739,2024-06-22,2024-11-30,301,Sra. Ísis Vieira,aparecidabenjamin@example.org,Costela do Sul,SC,Casa,Placeat,LG,3,2847.79,183.42,10,95.45,SITE,Boleto,1,Aprovado,Correios,Em trânsito
636,PED-59410,2024-02-16,2024-09-13,194,Dom Silveira,davi53@example.org,Borges do Norte,MA,Casa,Ea,Nike,3,1472.5,2970.69,0,60.48,Site,Crédito,6,Recusado,Total Express,Entregue
637,PED-73900,2025-01-16,2025-12-27,841,Jade Melo,gjesus@example.com,da Rocha,MA,eletronicos,Iusto,Apple,1,1624.45,2936.98,0,13.11,App,Pix,1,Aprovado,Total Express,Atrasado
638,PED-91666,2025-05-06,2025-12-23,817,Rhavi Guerra,guerraana-liz@example.net,Duarte do Amparo,SC,Eletrônicos,Eius,Apple,2,867.47,1045.49,10,96.75,App,Boleto,2,aprovado,Total Express,Entregue
639,PED-21495,2024-09-11,2024-02-22,287,Manuella Gomes,paulocosta@example.org,Macedo,AC,eletronicos,Laudantium,LG,1,1402.63,1536.51,0,3.21,Site,Boleto,6,Aprovado,Correios,Atrasado
640,PED-85709,2024-08-24,2024-07-09,197,Stella Pereira,gustavomartins@example.com,Gonçalves,RS,Beleza,Velit,Samsung,3,1550.46,2895.98,0,90.9,app,Pix,1,Aprovado,Jadlog,Entregue
641,PED-40703,2024-07-07,2025-04-27,88,Srta. Mariah Peixoto,isabel84@example.net,Araújo do Sul,GO,Roupas,Odit,Samsung,3,71.15,2168.34,0,88.05,Aplicativo,Crédito,3,Pendente,Correios,Entregue
642,PED-95437,2024-09-30,2024-10-15,367,Dr. Ian Caldeira,noah56@example.org,Camargo,BA,Casa,Eveniet,Genérica,5,543.95,3192.14,20,66.3,app,Débito,1,Recusado,Jadlog,Atrasado
643,PED-40181,2025-08-16,2025-11-05,269,Isaac Fonseca,silvaantonio@example.org,Campos,TO,Roupas,Et,Adidas,4,481.42,1110.18,30,89.42,SITE,Pix,1,Aprovado,Total Express,Atrasado
644,PED-96987,2025-12-07,2025-01-07,869,Dr. Heitor Brito,joao-felipecirino@example.com,Araújo do Galho,RR,eletronicos,Itaque,Genérica,1,3166.11,2201.39,10,11.16,app,Boleto,1,Recusado,Jadlog,Atrasado
645,PED-72258,2025-03-07,2025-06-08,572,Gabriel Almeida,kmendonca@example.com,Cavalcante Verde,AC,Beleza,Praesentium,Genérica,4,1732.02,2473.95,30,78.62,Aplicativo,Crédito,6,Pendente,Correios,Atrasado
646,PED-52584,2025-10-03,2024-11-19,1032,Alexandre da Mota,juliarezende@example.net,Araújo de da Luz,BA,Casa,Magnam,Adidas,5,1560.61,2175.66,0,1.95,SITE,Boleto,6,aprovado,Jadlog,Em trânsito
647,PED-54578,2024-08-15,2025-06-17,1040,Milena Jesus,azevedomariane@example.com,Nunes de Martins,CE,Beleza,Eaque,Apple,4,2053.74,1629.97,0,21.07,app,Pix,1,Recusado,Jadlog,Entregue
648,PED-45433,2024-02-11,2025-09-11,371,Thomas Monteiro,tcastro@example.net,Silveira Verde,PI,Roupas,Expedita,Samsung,3,2501.55,3052.44,0,53.38,app,Crédito,12,Recusado,Total Express,Em trânsito
649,PED-34080,2025-09-24,2025-08-07,1023,Maria Fernanda Pinto,pedro-miguelda-mata@example.net,Borges,SE,Casa,Assumenda,Nike,5,1566.63,2658.04,0,101.86,app,Pix,6,aprovado,Jadlog,Atrasado
650,PED-69817,2024-09-03,2024-07-28,1010,Yuri Fernandes,garciagiovanna@example.net,Leão,PR,eletronicos,Excepturi,Apple,1,443.13,2809.19,20,61.22,SITE,Boleto,2,Aprovado,Total Express,Atrasado
651,PED-48866,2024-08-08,2024-02-18,335,Dom Moraes,icavalcante@example.net,Pacheco de Costa,AC,eletronicos,Voluptatum,Nike,2,1518.16,2366.98,0,42.18,SITE,Débito,3,aprovado,Jadlog,Em trânsito
652,PED-75360,2024-04-20,2024-10-14,854,Ana Cecília Mendonça,enzo-gabrielbarros@example.com,Nogueira,MA,Roupas,Tempora,LG,5,2425.99,327.32,0,69.68,app,Débito,1,Aprovado,Correios,Entregue
653,PED-52532,2025-08-27,2025-07-05,2,José Miguel Pinto,maria-juliacavalcanti@example.com,Gonçalves,RS,Eletrônicos,Officia,LG,4,3134.38,258.32,0,113.73,Aplicativo,Pix,2,Recusado,Total Express,Atrasado
654,PED-85485,2025-02-18,2024-05-08,263,Aurora Fogaça,maite97@example.org,Vasconcelos de Ramos,PI,Roupas,Expedita,Adidas,1,816.31,3351.51,30,98.73,Site,Boleto,1,aprovado,Jadlog,Entregue
655,PED-67216,2025-08-27,2025-04-06,1006,Thomas Campos,olivia73@example.org,Câmara Verde,MG,Casa,Praesentium,Samsung,2,670.25,840.99,10,50.07,Aplicativo,Crédito,12,Recusado,Total Express,Em trânsito
656,PED-54144,2024-02-23,2024-06-18,748,Dra. Sophie Abreu,uporto@example.com,Vieira da Praia,RJ,Beleza,Aliquam,LG,3,3452.73,2208.41,20,8.89,SITE,Pix,1,Recusado,Total Express,Entregue
657,PED-87838,2026-01-01,2025-05-11,27,Maria Eduarda Mendonça,heloisa29@example.org,da Mata,AC,Beleza,Dicta,LG,4,3415.18,2026.03,30,115.84,App,Débito,6,Recusado,Jadlog,Entregue
658,PED-49186,2025-07-11,2024-06-09,368,Théo Monteiro,salesmariane@example.org,Moura,MG,Casa,Assumenda,Samsung,5,1078.03,1677.22,20,2.1,Aplicativo,Débito,1,aprovado,Jadlog,Atrasado
659,PED-51236,2025-04-18,2025-08-22,878,Sabrina Cavalcante,rochamelissa@example.net,Leão Alegre,MS,Eletrônicos,Quia,LG,3,2689.21,597.6,10,106.58,Site,Débito,6,Pendente,Jadlog,Atrasado
660,PED-26320,2024-06-10,2025-11-11,700,Marcos Vinicius Rezende,ninacampos@example.com,Duarte,BA,Casa,Et,LG,1,2109.31,1834.07,30,48.39,Site,Boleto,3,Recusado,Jadlog,Entregue
661,PED-45032,2024-06-06,2024-03-14,1060,Gabrielly Novaes,sousamanuela@example.com,Macedo da Serra,RR,Casa,Voluptate,Genérica,5,2606.95,1499.35,20,23.62,Site,Boleto,12,aprovado,Jadlog,Entregue
662,PED-28988,2025-09-16,2025-08-24,168,Dom Marques,ana-laura67@example.net,Albuquerque dos Dourados,RO,Eletrônicos,Modi,Adidas,4,275.96,2664.85,0,8.66,SITE,Pix,12,Aprovado,Total Express,Atrasado
663,PED-51346,2024-02-17,2024-03-27,975,Benício Moraes,aparecidalorena@example.net,Borges,TO,Casa,Natus,Samsung,3,1326.17,1595.96,20,47.69,SITE,Crédito,12,Pendente,Total Express,Atrasado
664,PED-26685,2025-03-01,2025-02-19,494,Sr. Ryan Rios,ramosmaria-julia@example.net,das Neves,SP,Eletrônicos,Deserunt,Nike,3,3380.62,1345.8,20,50.84,Site,Boleto,6,aprovado,Total Express,Em trânsito
665,PED-50534,2024-10-06,2024-11-15,36,Davi Miguel Carvalho,qsiqueira@example.org,da Costa das Pedras,RS,Roupas,Occaecati,Apple,2,659.35,1670.64,0,37.85,app,Débito,1,Recusado,Jadlog,Entregue
666,PED-40514,2024-04-10,2024-10-21,148,Marcela Moraes,pereiraevelyn@example.net,Azevedo do Sul,PB,Casa,Sed,Genérica,2,520.46,2320.92,0,118.91,Site,Boleto,2,Recusado,Jadlog,Atrasado
667,PED-91498,2024-08-21,2025-06-16,609,João Miguel Pereira,jleao@example.net,Gonçalves Alegre,MA,Casa,Quisquam,Genérica,3,2474.29,2699.55,0,58.64,app,Pix,1,Pendente,Total Express,Atrasado
668,PED-43798,2024-04-02,2025-10-13,904,Vinícius Machado,jesusmaria-luiza@example.com,Rios,PB,Eletrônicos,Ratione,LG,2,1925.12,1552.34,0,84.08,SITE,Boleto,1,Pendente,Correios,Atrasado
669,PED-16427,2024-05-29,2025-10-09,1015,Olivia Pinto,julia72@example.org,Lima do Amparo,PR,Beleza,Quas,Genérica,5,747.55,2990.33,20,60.05,Aplicativo,Pix,2,aprovado,Jadlog,Entregue
670,PED-23053,2024-06-24,2024-10-03,622,Antônio Nascimento,nogueirasamuel@example.com,Martins de Peixoto,PA,Eletrônicos,Ab,LG,3,368.71,1820.12,0,98.92,Aplicativo,Crédito,12,Aprovado,Correios,Entregue
671,PED-81547,2024-06-03,2025-10-11,65,Dra. Amanda da Rosa,gael-henriquealves@example.net,Ferreira Paulista,RN,eletronicos,Nesciunt,Samsung,4,1262.0,3262.09,0,115.15,App,Débito,1,Recusado,Jadlog,Entregue
672,PED-82899,2024-08-19,2025-11-01,595,Camila Rios,bmacedo@example.org,Nogueira Alegre,DF,Beleza,Non,Genérica,3,1199.03,90.59,0,92.84,App,Crédito,3,aprovado,Correios,Em trânsito
673,PED-11575,2024-09-23,2025-08-14,594,Sra. Evelyn Câmara,leocavalcante@example.net,Santos,AL,Roupas,Tempora,Samsung,5,919.66,312.47,0,82.33,SITE,Pix,1,Aprovado,Correios,Entregue
674,PED-95533,2025-04-23,2025-02-21,319,Fernando Correia,moreiraisabel@example.com,Correia,SE,Beleza,Expedita,Nike,4,2988.97,2984.03,0,2.09,app,Débito,1,aprovado,Correios,Em trânsito
675,PED-89129,2024-04-12,2024-09-01,273,Diego Abreu,glopes@example.net,da Rocha da Mata,RO,Casa,Unde,Adidas,4,3210.14,1021.29,30,51.89,Site,Boleto,1,Pendente,Jadlog,Entregue
676,PED-82340,2024-04-11,2024-02-21,888,João Guilherme Abreu,helenapires@example.org,Araújo,RS,Eletrônicos,Soluta,Nike,3,2440.81,2771.56,10,79.7,App,Crédito,1,Aprovado,Jadlog,Em trânsito
677,PED-63966,2025-03-05,2025-06-19,665,Cecília Alves,andradejoaquim@example.com,Pastor do Campo,MT,eletronicos,Cupiditate,Samsung,1,2574.08,1598.22,20,107.0,Site,Pix,2,Pendente,Total Express,Entregue
678,PED-34015,2025-10-18,2025-04-15,1158,Antonella Carvalho,alvesluna@example.org,Vargas das Pedras,RR,eletronicos,Aperiam,Apple,3,3492.2,2575.55,30,35.03,Aplicativo,Crédito,1,aprovado,Total Express,Entregue
679,PED-57798,2024-10-27,2025-10-30,9,Antonella Brito,martinsclara@example.com,Macedo da Mata,MA,eletronicos,Libero,LG,3,1502.0,2927.02,20,96.51,SITE,Boleto,6,Recusado,Total Express,Entregue
680,PED-90547,2026-01-15,2025-04-08,747,Sra. Ana Julia Teixeira,vitorleao@example.org,Abreu Grande,SP,Roupas,Sed,Genérica,1,3298.97,2239.6,20,25.44,App,Débito,1,Pendente,Correios,Atrasado
681,PED-99023,2024-11-20,2024-12-24,638,Sra. Lunna da Cruz,ana-beatriz72@example.net,Mendonça de da Mata,AC,Eletrônicos,Explicabo,LG,2,637.18,729.51,30,60.34,App,Débito,1,Aprovado,Correios,Atrasado
682,PED-71752,2025-03-16,2025-09-23,863,Enrico Martins,emanuellafarias@example.net,Porto do Oeste,PB,Beleza,Aliquid,Apple,3,654.98,3042.02,10,66.7,Aplicativo,Boleto,3,Pendente,Correios,Em trânsito
683,PED-94330,2025-02-28,2024-07-12,939,Theo Machado,nfogaca@example.net,Correia da Prata,CE,Beleza,Maiores,Genérica,4,765.19,976.22,20,84.42,SITE,Crédito,2,Aprovado,Correios,Entregue
684,PED-85136,2024-12-15,2024-08-30,364,José Nogueira,wpires@example.com,Correia de Castro,TO,Roupas,Occaecati,Samsung,1,115.26,475.89,20,94.45,app,Pix,1,Aprovado,Correios,Entregue
685,PED-85074,2025-10-21,2024-09-15,655,Agatha Santos,ana-cecilia61@example.com,Machado do Galho,MS,eletronicos,Nihil,LG,3,2495.78,3252.87,30,79.92,Site,Crédito,1,Aprovado,Correios,Atrasado
686,PED-17214,2024-10-19,2025-01-13,166,Emilly Peixoto,ravyaparecida@example.com,Peixoto da Mata,SP,Casa,Expedita,Genérica,5,2377.38,2391.06,30,72.67,app,Pix,12,Aprovado,Total Express,Entregue
687,PED-39872,2024-04-20,2025-04-30,820,Marcela Vasconcelos,icosta@example.com,Pastor de da Mata,RN,eletronicos,Dolorem,Apple,4,2377.16,448.99,0,41.89,App,Boleto,1,Pendente,Correios,Atrasado
688,PED-45256,2025-09-02,2024-03-25,138,Arthur Campos,isabelcardoso@example.com,Correia dos Dourados,BA,Eletrônicos,Necessitatibus,Apple,2,830.15,1590.35,0,114.53,App,Débito,3,aprovado,Total Express,Entregue
689,PED-88794,2025-05-07,2025-10-28,688,Valentim da Mota,fogacazoe@example.com,Alves,SP,eletronicos,Magnam,Samsung,2,200.2,2643.25,0,96.55,Aplicativo,Débito,3,Aprovado,Correios,Atrasado
690,PED-62830,2025-01-02,2025-04-24,483,Hellena Alves,gabrielly45@example.com,Rodrigues,AL,Beleza,Labore,LG,2,2941.16,2298.0,20,114.0,app,Débito,6,Recusado,Jadlog,Em trânsito
691,PED-63396,2025-12-27,2025-02-22,103,Manuella Mendonça,wdias@example.com,Sampaio,ES,Roupas,Minima,Apple,3,3426.4,1958.64,0,79.41,Aplicativo,Pix,6,Recusado,Total Express,Atrasado
692,PED-83058,2025-08-22,2024-08-16,469,Sarah Albuquerque,garciamaria-julia@example.com,Vieira de Andrade,PB,eletronicos,Eveniet,Apple,4,2138.07,1987.74,0,73.01,Site,Boleto,2,aprovado,Total Express,Entregue
693,PED-93204,2026-01-19,2025-04-07,508,Luana Costa,da-motamirella@example.net,Casa Grande do Norte,SC,Eletrônicos,Atque,Apple,4,1683.38,1531.38,10,98.96,App,Pix,6,Recusado,Correios,Entregue
694,PED-18672,2024-02-13,2025-05-05,279,Agatha da Rocha,luiz-henrique74@example.net,Câmara do Oeste,RO,Roupas,Architecto,Nike,1,2669.05,50.13,0,5.85,Site,Débito,1,aprovado,Correios,Em trânsito
695,PED-14712,2024-06-05,2025-03-26,265,Julia Teixeira,kpinto@example.org,Cirino do Oeste,RR,Eletrônicos,Autem,Genérica,3,2328.9,2857.23,20,18.55,Aplicativo,Débito,12,aprovado,Total Express,Entregue
696,PED-47273,2024-03-09,2024-09-27,102,José Pedro Souza,maria-lauraalbuquerque@example.com,Montenegro da Serra,SP,eletronicos,Alias,Nike,5,2973.95,1315.1,0,57.5,SITE,Boleto,12,Recusado,Correios,Atrasado
697,PED-39595,2024-09-22,2025-12-31,848,Beatriz Santos,raulmelo@example.net,Cavalcanti Alegre,PI,Beleza,Pariatur,Apple,2,1816.33,400.58,30,38.97,SITE,Pix,6,Aprovado,Jadlog,Em trânsito
698,PED-14053,2025-12-05,2025-04-29,145,José Barbosa,guerrapedro@example.net,Albuquerque,RS,Beleza,Voluptates,Nike,4,3348.47,177.11,0,67.27,SITE,Débito,6,Aprovado,Jadlog,Em trânsito
699,PED-78712,2024-10-28,2024-11-08,75,Srta. Marcela Andrade,pmarques@example.net,Silveira Verde,GO,Beleza,Doloribus,Samsung,5,696.23,490.41,0,113.87,Site,Débito,2,aprovado,Correios,Atrasado
700,PED-76222,2024-06-15,2025-03-22,693,Raul Rezende,lunnamendes@example.net,Duarte Grande,PR,Beleza,Eum,Nike,2,2343.33,1692.9,30,67.19,App,Débito,6,aprovado,Correios,Entregue
701,PED-56823,2025-05-23,2025-11-10,1142,Eloah Rodrigues,davi-miguelgomes@example.org,Barros,SE,Casa,Debitis,Apple,4,3237.9,664.99,0,64.61,app,Boleto,3,Recusado,Jadlog,Atrasado
702,PED-68248,2025-09-26,2024-07-21,1019,Bento Mendes,araujootto@example.net,Castro de Sampaio,MA,Roupas,Laudantium,Samsung,4,1089.95,2569.66,0,59.69,Aplicativo,Boleto,1,aprovado,Correios,Entregue
703,PED-96597,2024-11-06,2026-01-02,721,Agatha Cavalcante,vargasmilena@example.net,Pinto de Mendes,AL,eletronicos,Ipsam,Samsung,1,854.08,348.62,10,29.52,Aplicativo,Boleto,12,Recusado,Correios,Entregue
704,PED-92459,2024-09-13,2025-03-17,1180,Srta. Luara Rocha,ravypimenta@example.org,da Cruz de Novaes,AC,Roupas,Eius,Nike,5,1067.38,1676.19,0,98.53,SITE,Pix,1,aprovado,Correios,Entregue
705,PED-94991,2024-06-10,2025-04-25,281,Lucas da Luz,lucasramos@example.com,Campos,RN,Roupas,Deleniti,LG,2,795.82,877.32,0,59.68,Site,Crédito,1,Pendente,Total Express,Entregue
706,PED-44408,2025-04-10,2025-04-02,101,Vinícius Rocha,igoroliveira@example.net,Moraes,RJ,Beleza,Quas,LG,4,2350.87,2712.73,0,88.91,Site,Pix,6,aprovado,Total Express,Entregue
707,PED-69737,2025-01-06,2024-11-28,1070,Bella Gomes,isiscarvalho@example.org,Aparecida Verde,RO,eletronicos,Amet,Genérica,3,3061.36,2406.4,0,19.6,Site,Boleto,6,Recusado,Total Express,Atrasado
708,PED-37972,2024-06-05,2025-04-04,101,Esther Cirino,brayan33@example.org,da Paz,AM,Eletrônicos,Consectetur,Nike,1,2226.24,541.93,0,33.5,Aplicativo,Débito,2,Recusado,Jadlog,Entregue
709,PED-78391,2025-03-04,2025-04-30,373,João Miguel Lopes,isadora91@example.org,Cardoso de Porto,TO,Roupas,Atque,Adidas,3,2546.71,3445.24,10,110.9,app,Débito,1,aprovado,Correios,Entregue
710,PED-64736,2026-01-15,2024-11-26,695,Carlos Eduardo Nogueira,cecilia82@example.net,Pacheco de Minas,MS,Eletrônicos,Quidem,Samsung,2,84.18,857.25,0,116.33,app,Crédito,1,aprovado,Total Express,Em trânsito
711,PED-86430,2025-12-03,2025-06-18,879,Ana Liz Guerra,marqueslivia@example.org,Gonçalves,AC,eletronicos,Ipsam,Adidas,1,107.56,1655.03,20,112.26,Aplicativo,Débito,6,Pendente,Jadlog,Entregue
