id_cliente,nome,email,sexo,data_nascimento,cidade,estado,data_cadastro,canal_aquisicao,tipo_cliente,score_credito
1156,Rafaela Silva,benicioda-mota@example.org,f,1948-05-03,Oliveira,rn,2024-03-16,ads,PJ,379
1157,Leandro Sampaio,kjesus@example.com,m,1983-12-31,da Mata da Mata,Rio Grande do Norte,2025-11-13,ads,pf,890
1158,Maria Vitória Jesus,moreiramariana@example.com,M,1950-10-15,Costela do Oeste,sp,2023-10-24,Orgânico,PF,890
1159,Clara Nascimento,aylla04@example.org,f,1982-02-04,Pacheco da Praia,AC,2025-11-18,Ads,pf,656
1160,Eduarda Peixoto,da-luzkaique@example.net,f,1973-05-15,Lopes do Galho,Paraíba,2025-08-11,Ads,PF,311
1161,Breno da Rocha,mateusnovaes@example.com,f,1975-03-15,Araújo,PB,2023-12-08,Orgânico,PJ,342
1162,Sofia Jesus,diogo97@example.net,m,1947-01-15,da Conceição,df,2025-04-15,Social,PF,634
1163,Dr. Arthur Monteiro,claricefernandes@example.org,F,2001-12-14,Moraes das Flores,RO,2023-07-21,Ads,PJ,702
1164,Igor Santos,saliam@example.net,f,1942-07-13,Macedo do Norte,pe,2023-10-04,Social,PJ,392
1165,Guilherme Monteiro,da-rochaester@example.com,F,1981-10-02,Vieira do Amparo,Tocantins,2023-10-07,Orgânico,pf,451
1166,Sr. Raul Silveira,da-rosatheo@example.org,F,1975-01-23,Aragão da Mata,Ceará,2025-12-29,Ads,pf,885
1167,Maitê Caldeira,theodoro61@example.org,M,1973-09-02,Alves,df,2025-04-14,Organico,pf,387
1168,João Guilherme Sampaio,oliveiramurilo@example.org,f,1970-06-22,Fonseca,rr,2025-08-06,Organico,PJ,433
1169,Fernanda Mendonça,ada-paz@example.org,F,1974-01-03,Caldeira,Rondônia,2025-11-22,Social,PF,799
1170,Mariane Silveira,pintogael-henrique@example.net,f,1941-06-22,Correia de Pimenta,ce,2025-11-29,Social,PF,874
1171,Raquel Vasconcelos,jesusmatteo@example.org,F,1966-02-25,Melo Paulista,MT,2023-03-18,Ads,pf,740
1172,Rafael Casa Grande,ana-livia66@example.org,m,1974-01-09,Oliveira,pa,2023-06-02,Social,PF,415
1173,Emilly Rios,diogo74@example.org,f,1968-03-06,Duarte,Bahia,2023-02-23,Orgânico,pf,495
1174,Esther Correia,oliviacamara@example.com,m,1962-08-26,Rocha,Tocantins,2023-08-26,Social,PJ,324
1175,Guilherme Abreu,felipeferreira@example.com,m,1958-05-31,Casa Grande do Campo,BA,2023-08-28,Orgânico,PJ,752
1176,Ana Beatriz Nogueira,cardosoluisa@example.com,F,1946-10-25,Peixoto,Maranhão,2025-11-23,Ads,PF,504
1177,Srta. Clarice Carvalho,kmontenegro@example.com,m,1994-02-11,da Rocha de Minas,ES,2023-05-18,Ads,PF,355
1178,Pietro Gomes,luana92@example.org,F,1984-08-22,Monteiro do Norte,pb,2023-02-24,ads,pf,314
1179,Maitê Santos,enzoda-mota@example.org,m,1947-08-30,Siqueira,pi,2025-03-20,Ads,pf,760
1180,Cecilia Silveira,marcelaoliveira@example.org,f,1972-04-11,Ramos,AP,2023-08-31,Orgânico,PF,850
1181,Mariana Casa Grande,renan00@example.org,F,1997-02-25,Cavalcanti,AM,2023-11-28,Social,PJ,564
1182,Dr. Diego Martins,henryporto@example.org,f,1954-03-18,Fogaça,am,2023-05-23,ads,PJ,318
1183,Liam Almeida,vieirabrenda@example.org,f,1994-11-11,Borges,pr,2024-11-25,Social,PF,561
1184,Sr. Léo Nogueira,britobryan@example.com,F,1983-10-21,Sá de Goiás,TO,2025-04-11,Orgânico,PF,577
1185,Marcela Rodrigues,nbarros@example.com,M,1955-07-06,Sales,Rio Grande do Sul,2025-07-07,Ads,PF,697
1186,Srta. Amanda Nogueira,larissabrito@example.org,m,1972-11-11,Pereira de Pereira,sp,2024-01-26,Orgânico,PF,319
1187,Yasmin Silveira,ana-juliaviana@example.net,m,1962-06-29,da Paz,ro,2023-04-18,Organico,PF,689
1188,Cecilia Sousa,emanuel81@example.org,M,1943-12-23,Monteiro,Paraíba,2023-10-01,Organico,PJ,844
1189,Maria Fernanda Martins,vteixeira@example.com,M,2000-09-30,Nunes,AM,2024-04-14,ads,PJ,768
1190,José Pedro Mendes,rezendefrancisco@example.net,M,1952-09-22,Marques do Oeste,RS,2024-06-23,ads,PJ,612
1191,Amanda Novaes,rafaela47@example.net,m,1943-05-09,Vieira,Acre,2025-03-03,Organico,PJ,460
1192,Maria Helena Melo,lopeshelena@example.net,M,1969-02-04,Monteiro de da Rosa,Maranhão,2023-06-22,Orgânico,pf,609
1193,Sra. Maria Vitória Lopes,epinto@example.net,F,1984-11-10,Gonçalves do Oeste,ms,2023-06-12,Orgânico,PF,563
1194,Mirella Teixeira,joliveira@example.com,f,1990-07-04,Duarte,RN,2023-07-23,Social,pf,530
1195,Kamilly da Costa,joaoribeiro@example.org,F,1941-02-20,Castro da Serra,Ceará,2024-01-14,Organico,PJ,440
1196,Eduarda Azevedo,ravi01@example.net,M,1998-02-25,Caldeira das Pedras,pa,2025-07-25,Organico,PJ,532
1197,Pedro Lucas Montenegro,camargoleonardo@example.com,f,1961-12-02,Azevedo,RS,2025-03-23,Social,PF,736
1198,Valentina da Cunha,hcavalcanti@example.com,m,1963-05-09,Aragão,pb,2025-06-24,Orgânico,pf,855
1199,Dra. Marcela Moreira,gmelo@example.net,F,1946-11-02,da Costa Alegre,SP,2024-12-04,ads,PJ,854
1200,Murilo Machado,kdias@example.org,F,1953-03-09,Pereira,BA,2023-10-22,Orgânico,PJ,836
1201,Sr. Asafe Aparecida,lda-conceicao@example.com,F,1992-09-24,Lopes das Pedras,Ceará,2023-05-15,ads,PJ,878
1202,Maria Fernanda Rios,nleao@example.org,F,1997-05-30,Montenegro,Roraima,2024-03-30,Ads,PJ,845
1203,Ana Clara Souza,costasarah@example.net,M,1974-02-25,Macedo,PR,2024-11-15,Orgânico,PF,330
1204,Isis Casa Grande,imartins@example.org,m,1991-11-17,Silveira,Pernambuco,2024-09-05,Organico,pf,753
1205,Pedro Lucas Cavalcanti,carlos-eduardo49@example.org,m,1991-03-28,da Cunha,AL,2024-09-27,ads,PF,434
1206,Henrique da Mata,ana-luizacunha@example.org,F,1963-09-07,Peixoto de Vieira,RR,2024-01-27,Social,PJ,573
1207,Ian Araújo,almeidagustavo-henrique@example.net,F,1976-10-17,Pimenta,to,2024-01-23,ads,PF,326
1208,Maria Fernanda Aragão,martinsheloisa@example.org,m,1985-03-12,Fogaça de Minas,MA,2025-06-03,Organico,PF,814
1209,Aylla da Mota,gomesmariana@example.com,f,1993-12-17,Azevedo,ba,2023-03-31,Orgânico,PF,696
1210,Vicente Moura,svasconcelos@example.org,f,1955-08-12,Pinto da Prata,Sergipe,2024-04-08,ads,PF,497
1211,Nicole Pinto,uramos@example.com,F,1958-10-02,Cardoso de Nascimento,RR,2025-10-28,Organico,PF,576
1212,Dr. Léo Cardoso,xmoreira@example.com,f,1972-06-01,Duarte das Pedras,MS,2025-06-12,ads,PF,367
1213,Mateus Novaes,da-rochaana-laura@example.net,F,2003-09-21,Rezende do Amparo,Sergipe,2025-04-27,Social,pf,632
1214,Sara da Cunha,rodrigomartins@example.net,f,2000-07-09,da Cunha,SP,2024-07-03,Organico,pf,342
1215,Catarina Sampaio,vitoriaribeiro@example.com,f,1984-02-28,Ribeiro do Sul,pr,2023-06-11,Orgânico,pf,885
1216,Vitor Gabriel Rocha,qcardoso@example.org,M,1969-07-03,Lima,se,2023-03-27,Ads,pf,767
1217,Alexia Montenegro,kamilly91@example.org,M,1981-07-10,Caldeira,PA,2025-07-26,Social,PJ,705
1218,Sr. Pedro Henrique Duarte,jcasa-grande@example.org,M,1947-12-08,da Cunha de Minas,pe,2023-11-08,Organico,PJ,350
1219,Maya das Neves,ccunha@example.net,F,1944-10-16,Peixoto de da Rosa,Paraíba,2024-11-27,Organico,pf,611
1220,Théo Teixeira,maria38@example.com,m,1993-02-17,Macedo Verde,Ceará,2025-11-12,ads,pf,601
1221,Srta. Melina Silveira,tgoncalves@example.org,M,1975-02-28,Vargas de Goiás,ro,2025-10-12,Social,PF,774
1222,Sra. Pietra das Neves,mouratheodoro@example.org,f,1951-01-19,Borges,MT,2025-11-13,Social,PF,484
1223,Amanda Novais,leaovinicius@example.net,F,1944-01-11,Fernandes do Galho,Rondônia,2023-04-18,Organico,pf,761
1224,Dra. Sofia da Conceição,cecilia17@example.net,M,1972-12-03,Cirino,AM,2026-01-21,Organico,PJ,506
1225,Sra. Isis Alves,jade27@example.com,f,1965-01-26,Albuquerque Alegre,AC,2025-09-07,Orgânico,pf,467
1226,Thiago Barros,wrocha@example.com,M,1966-07-09,Pastor Alegre,TO,2025-08-01,Ads,PJ,760
1227,Felipe Vasconcelos,gabriel03@example.org,m,1940-10-15,Silva do Sul,MG,2024-11-12,Social,PJ,693
1228,Ana Gonçalves,vcaldeira@example.net,F,1989-03-14,Machado,Rondônia,2025-08-07,Social,pf,344
1229,Giovanna da Paz,isaaccavalcante@example.net,F,1970-11-27,Mendonça,Piauí,2024-06-23,Social,PJ,453
1230,Guilherme Rocha,guilhermeferreira@example.net,F,1989-11-25,Pinto da Praia,TO,2025-01-05,ads,PJ,352
1231,Sr. Marcos Vinicius Abreu,rafaelmendes@example.org,f,1985-08-01,Oliveira,Tocantins,2024-11-29,Orgânico,PJ,756
1232,Alexia Cunha,ana-beatriz45@example.net,m,1978-12-23,Nogueira,pe,2023-06-21,ads,PF,434
1233,Bianca Viana,novaescarolina@example.com,F,1947-09-01,Rezende,SP,2024-04-29,Social,pf,312
1234,Antônio Porto,mathiasbarros@example.org,f,1974-10-18,Castro,Tocantins,2025-08-20,Organico,PJ,305
1235,Ester Aparecida,psa@example.org,f,1996-06-13,Andrade,PR,2023-10-10,ads,PJ,787
1236,Kevin Lima,paulodias@example.org,f,1943-07-06,Borges,Rio de Janeiro,2023-05-05,Organico,PF,306
1237,Paulo da Mota,marcela24@example.com,F,1976-01-31,Rios,es,2025-04-14,Orgânico,PJ,870
1238,Srta. Letícia da Cunha,alvessara@example.org,F,1953-10-01,da Cunha,PE,2024-12-30,ads,PF,356
1239,José Rezende,allanapinto@example.com,m,2003-08-16,Cunha,PB,2023-08-05,ads,PF,891
1240,Maria Helena Sousa,pachecogustavo-henrique@example.org,m,1977-09-24,Marques,Paraíba,2023-10-30,Ads,PF,411
1241,Thales Teixeira,breno11@example.com,f,1972-08-29,da Luz das Pedras,GO,2025-03-05,ads,PJ,591
1242,Ana Clara Rocha,pedro-miguel71@example.org,F,1968-11-04,Nunes,Rondônia,2024-11-07,Social,pf,336
1243,Maria Julia Almeida,lucas-gabrielsa@example.org,M,1998-12-13,Aparecida Alegre,Alagoas,2025-05-16,Orgânico,pf,688
1244,Davi Luiz Cardoso,ucassiano@example.com,M,1944-01-11,da Paz,Mato Grosso,2023-11-26,Social,PF,599
1245,Ana Carolina Novais,sampaioanna-liz@example.com,f,1985-12-15,Guerra de Vasconcelos,AP,2024-10-10,Ads,PJ,581
1246,Theo Costela,ana-beatrizmoura@example.net,m,2000-10-16,Cassiano da Serra,es,2024-12-16,Organico,PJ,514
1247,Dr. Rael Rios,ramosana-carolina@example.net,F,1955-05-31,Farias da Mata,es,2024-10-02,Ads,PF,885
1248,Luan Sousa,da-cunhajulia@example.net,M,1964-04-15,Costela,Alagoas,2025-08-13,Social,PJ,594
1249,Dra. Lavínia Leão,luccacamara@example.org,f,1956-08-12,Dias da Serra,se,2023-05-14,Orgânico,pf,838
1250,Yan Ramos,maysarocha@example.com,m,1951-11-25,Cunha,AP,2025-06-04,Social,PJ,808
1251,Paulo Mendonça,ana-julia63@example.org,f,1977-10-05,Vieira de Gomes,Piauí,2025-08-29,ads,PJ,538
1252,Elisa Vieira,duartejuan@example.com,m,1998-07-31,Cassiano da Prata,MS,2025-09-07,Ads,PF,324
1253,Leonardo Lima,calebemelo@example.net,f,1970-12-04,Cavalcanti,sc,2024-07-03,Ads,PJ,512
1254,Sra. Maria Luísa Guerra,machadomelina@example.org,f,1969-02-09,Cassiano,Tocantins,2024-11-23,Ads,pf,658
1255,Danilo Siqueira,stephanymacedo@example.net,F,1982-10-25,Correia de Câmara,MT,2025-12-17,ads,PJ,588
1256,Antonella Porto,esouza@example.com,m,1944-02-16,da Costa do Amparo,PI,2024-08-04,Orgânico,pf,818
1257,Diego da Rocha,theomendes@example.com,m,1975-02-19,Fernandes,CE,2023-06-28,Ads,PJ,641
1258,Valentina Vieira,zmartins@example.net,m,2001-08-19,Fernandes,Mato Grosso,2024-05-27,Social,PJ,329
1259,Anna Liz Montenegro,joana89@example.org,F,1974-12-07,Barbosa do Campo,BA,2024-01-14,Orgânico,pf,790
1260,Maria Isis Cavalcanti,leaoantony@example.net,f,1983-08-15,Farias das Flores,DF,2025-09-02,ads,pf,459
1261,Srta. Brenda Viana,montenegroyago@example.org,f,1958-09-19,Moraes,mt,2025-10-31,Orgânico,pf,723
1262,Dra. Marina Caldeira,kevinazevedo@example.net,M,1957-04-03,Barros de Azevedo,mg,2025-04-24,Orgânico,PJ,623
1263,Kamilly Aparecida,henriquelima@example.net,M,1996-08-06,Monteiro das Flores,RN,2023-05-21,Social,PJ,639
1264,Allana Cunha,joao-felipecamargo@example.net,m,1955-07-31,Marques,GO,2025-12-11,ads,pf,331
1265,Maria Helena Vargas,souzamaria-sophia@example.org,m,1988-08-03,Abreu,Roraima,2023-03-24,Social,PF,884
1266,Thiago Peixoto,joana22@example.com,f,1963-05-08,da Costa,ES,2025-08-05,Social,PF,615
1267,José Pedro Vargas,ialmeida@example.com,m,1949-01-05,Ramos,to,2024-09-07,Ads,pf,723
1268,João Miguel Caldeira,naraujo@example.net,M,1997-11-25,Cassiano,Amazonas,2025-05-27,ads,pf,762
1269,Dr. Antônio Rocha,leandroferreira@example.net,m,1940-04-03,Ferreira,PI,2025-03-23,Social,pf,479
1270,Asafe Moraes,dcirino@example.org,M,2005-10-28,Viana,Goiás,2025-11-29,Ads,PF,394
1271,Thales Ramos,calbuquerque@example.net,f,1960-06-14,Fernandes Grande,pa,2023-04-27,Ads,pf,812
1272,Aylla da Conceição,fariasmarcela@example.com,F,1975-12-31,Correia,MS,2025-03-16,Orgânico,pf,836
1273,Alexandre Porto,novaisana-luiza@example.org,m,1983-02-13,Costa,São Paulo,2025-12-29,ads,PF,828
1274,João Lucas Leão,ana-ceciliaribeiro@example.net,F,1998-04-11,das Neves,CE,2025-05-21,Ads,pf,696
1275,Nicole Correia,ocunha@example.net,M,1993-01-16,Aparecida Verde,CE,2024-10-31,Orgânico,PF,389
1276,Dr. Cauã Castro,montenegroluan@example.com,m,1982-01-30,Souza,Pará,2023-08-09,Ads,PF,833
1277,Luiz Felipe Leão,hlima@example.org,m,1984-09-26,Pimenta do Sul,ES,2025-12-07,Social,pf,514
1278,Jade Freitas,caldeiraisaac@example.net,m,1977-05-19,Pinto do Sul,AP,2024-03-21,ads,pf,583
1279,Cecília Camargo,dabreu@example.org,m,2006-06-12,Correia,Mato Grosso do Sul,2026-01-10,Ads,pf,452
1280,Benicio Lima,rochaana-liz@example.com,F,1959-11-04,Gonçalves,Distrito Federal,2025-06-02,Ads,PF,873
1281,Eloah Barros,vpires@example.net,M,1997-04-28,Nogueira,MG,2023-08-06,Social,pf,862
1282,Aylla Aragão,rmachado@example.org,m,1979-12-08,Guerra da Prata,Piauí,2025-09-19,ads,PJ,590
1283,Dr. Murilo Vieira,milena89@example.net,F,1982-10-31,Pimenta de Cunha,PE,2025-08-15,Ads,pf,646
1284,Dr. João Felipe Casa Grande,franciscopeixoto@example.net,f,1962-06-23,Sousa do Oeste,PE,2025-10-31,ads,PF,782
1285,Joaquim Borges,wmartins@example.org,M,1978-06-01,Rodrigues,PR,2025-04-20,Organico,PF,388
1286,Manuella da Mata,luiz-henriquebarros@example.net,f,1983-03-27,Silva Alegre,Piauí,2025-09-14,ads,PJ,756
1287,Isaac Castro,garciacarlos-eduardo@example.com,m,1964-08-15,Rocha,Tocantins,2023-02-21,Orgânico,PF,846
1288,Anthony da Conceição,antonellacamara@example.org,M,1957-02-06,Gomes,Amazonas,2025-11-23,Social,PF,395
1289,Stephany Cassiano,dduarte@example.com,f,1977-02-01,Lima,RN,2025-11-08,Organico,pf,776
1290,Anna Liz Sales,caldeiraelisa@example.com,f,1975-02-26,Aparecida,ES,2024-01-22,ads,PF,564
1291,Milena Moreira,camarabella@example.net,m,1964-09-24,Gonçalves,Ceará,2025-10-01,ads,PJ,638
1292,Erick Andrade,nathan33@example.org,m,1991-10-26,Souza,Acre,2025-01-10,Organico,PF,366
1293,Nathan Montenegro,cgomes@example.org,f,1948-02-09,Ferreira,ES,2025-05-15,Orgânico,pf,772
1294,Sra. Maria Fernanda Costa,diogoaraujo@example.net,F,2002-05-29,Melo,Mato Grosso,2024-11-16,Orgânico,PJ,888
1295,Ana Julia Melo,ana-clarada-costa@example.net,F,1991-07-10,Cavalcanti de Costela,rr,2025-07-14,Ads,pf,409
1296,Maria Sá,gael67@example.com,m,1941-02-24,Souza das Pedras,go,2023-02-15,Ads,pf,845
1297,Samuel Siqueira,ualves@example.net,f,2002-07-09,da Rosa,Santa Catarina,2024-09-24,Social,pf,544
1298,Vitor Freitas,bazevedo@example.org,F,1958-05-26,Sales,ma,2024-05-22,ads,pf,693
1299,Maria Isis Novaes,duarteaylla@example.com,M,1988-06-27,Moreira Alegre,Minas Gerais,2025-05-08,ads,PJ,741
1300,Pedro Henrique da Cruz,macedomiguel@example.com,f,1949-07-30,Moura do Sul,al,2024-08-26,Orgânico,PJ,541
1301,Valentim Fonseca,lucas51@example.com,F,1959-09-12,Macedo,rr,2025-11-04,Ads,PJ,887
1302,Rebeca Sales,pireshellena@example.net,f,1943-04-05,da Rocha das Pedras,RR,2023-05-13,Social,PJ,774
1303,Eduardo Nogueira,aragaojade@example.com,m,1991-12-25,Gomes da Mata,pi,2024-12-04,Ads,pf,480
1304,Srta. Milena Araújo,isa@example.org,m,1943-08-14,Duarte,Amazonas,2025-05-25,Ads,PJ,411
1305,Julia Novaes,mathiasnovais@example.org,f,1973-06-25,Macedo,Amapá,2024-03-05,Organico,PJ,362
1306,Maria Julia Mendes,maria-fernanda75@example.org,M,1995-11-30,Melo,MG,2023-07-13,ads,PJ,300
1307,Srta. Agatha Camargo,talmeida@example.net,F,1976-12-20,Ferreira,pe,2024-05-22,ads,pf,844
1308,Sra. Catarina Ferreira,maria-luisa47@example.org,m,1974-09-15,Aragão,Distrito Federal,2023-02-07,Social,PJ,757
1309,Léo da Rosa,beatrizsa@example.com,F,1990-01-18,Nogueira Verde,ES,2025-06-21,Orgânico,pf,883
1310,Letícia Albuquerque,da-conceicaohelena@example.net,m,1956-03-19,Carvalho,Rio Grande do Norte,2025-06-21,Orgânico,PF,896
1311,Rodrigo Rezende,msilva@example.com,M,1944-04-05,Cavalcanti,ce,2023-09-17,Social,pf,430
1312,André Montenegro,ana-luiza74@example.net,m,1967-02-13,Barbosa das Flores,CE,2025-01-25,Orgânico,PJ,354
1313,Hellena Fonseca,melinafernandes@example.org,M,1975-12-04,das Neves de Minas,sc,2023-07-08,Social,pf,412
1314,Yasmin Marques,bryan07@example.net,m,1944-03-13,Silva do Oeste,RR,2025-08-09,ads,pf,703
1315,João Pedro Cassiano,msampaio@example.com,m,1944-12-11,Porto de Martins,rj,2023-09-02,Organico,pf,690
1316,Sra. Ana Júlia Moura,gabriel91@example.org,f,1973-11-30,Cirino do Campo,al,2023-11-24,ads,PJ,477
1317,Aurora da Mota,yasmincastro@example.org,f,1959-03-10,Peixoto,RJ,2023-09-26,ads,PJ,693
1318,Benicio Macedo,abreubreno@example.org,m,1964-01-17,da Mata de Minas,Piauí,2025-08-13,ads,pf,428
1319,Sophia Alves,souzaleo@example.net,F,1941-01-11,Alves,PA,2025-04-20,Ads,PJ,316
1320,Srta. Luna Carvalho,luiz-fernando43@example.org,F,1986-10-05,Dias,se,2023-08-02,Organico,PJ,747
1321,Arthur Gabriel Câmara,ucirino@example.com,F,1971-06-13,Azevedo,MA,2024-08-31,ads,PJ,725
1322,Manuella Borges,andradelais@example.org,f,1961-09-28,Siqueira Alegre,mg,2023-11-09,Social,pf,484
1323,Davi Lucas Garcia,ryanalves@example.com,f,1997-10-27,Moreira,pi,2023-12-11,Organico,PJ,760
1324,Eloá Fogaça,emanuelly94@example.com,f,1963-08-15,Sampaio Verde,Amazonas,2023-02-26,ads,PF,734
1325,Noah Macedo,yago43@example.com,M,1944-05-17,Caldeira das Flores,sp,2023-08-07,Organico,PJ,542
1326,Luiz Felipe Moura,aylacavalcanti@example.net,m,1940-10-18,Sales,Espírito Santo,2025-12-13,Social,PJ,675
1327,Nicole Porto,lcasa-grande@example.org,M,1949-01-06,Machado dos Dourados,PE,2025-09-05,Social,pf,677
1328,Gabriel Oliveira,ncaldeira@example.net,M,1941-11-10,Campos de Cunha,ap,2024-05-21,Organico,PJ,381
1329,Emanuel Pereira,caionovaes@example.net,F,1964-05-02,Gonçalves do Amparo,ma,2023-11-01,Social,pf,776
1330,Joana Cassiano,joaovargas@example.org,M,1946-09-12,Sampaio Paulista,am,2025-08-25,Social,PF,551
1331,Bruna da Costa,otto21@example.org,f,1997-10-28,Sales,ro,2025-04-25,Ads,PJ,852
1332,Paulo Guerra,davi-luiz89@example.com,m,1952-12-12,Camargo,sp,2025-01-31,Ads,pf,847
1333,Pedro Marques,cassianoluiz-felipe@example.org,M,1940-09-05,Sá dos Dourados,Rio Grande do Sul,2025-09-07,Organico,PJ,780
1334,Ísis Freitas,zsa@example.com,m,1946-01-18,Vargas,Distrito Federal,2023-09-12,Orgânico,pf,596
1335,Sr. Thiago Santos,araujohelena@example.org,F,1976-07-11,Costela Paulista,GO,2024-01-18,Social,PJ,611
1336,Sara da Costa,pireszoe@example.com,m,1993-07-01,Aparecida,GO,2024-11-11,Organico,PJ,473
1337,Luiz Otávio Barros,anna-liznascimento@example.net,M,1982-07-01,Câmara,al,2023-02-03,Orgânico,PJ,327
1338,Manuela Nogueira,heloisa39@example.org,m,1961-08-03,da Rosa,Pará,2025-10-04,Ads,PF,817
1339,Júlia Melo,da-motamaria-helena@example.com,M,1991-01-18,Ramos,Maranhão,2024-04-09,Orgânico,PF,587
1340,Antony Rocha,vda-cruz@example.com,m,1976-05-05,Viana,Rio Grande do Sul,2024-09-29,Ads,PJ,414
1341,Matteo Araújo,oliveiraaurora@example.net,F,1964-02-07,Duarte Alegre,pr,2023-09-23,ads,PJ,757
1342,Benicio Casa Grande,joao-lucasteixeira@example.com,m,1997-01-25,Costa do Amparo,TO,2023-08-02,Orgânico,PJ,541
1343,Pedro Miguel Dias,pedro-lucas30@example.org,f,1968-01-04,Almeida de Ferreira,PR,2024-08-04,Social,PF,651
1344,Eloah Campos,rhavi85@example.org,M,2001-09-06,Gonçalves das Flores,TO,2024-11-05,Social,PF,807
1345,Jade Farias,fonsecatheo@example.net,f,1970-10-06,Rodrigues,Ceará,2025-12-01,ads,PJ,750
1346,Arthur Gabriel Siqueira,mendoncamaria-clara@example.org,F,1990-08-31,Abreu,AC,2024-12-28,Social,PJ,653
1347,Nicole Moraes,beatriz83@example.com,M,2002-09-27,Costela,pi,2024-02-04,Orgânico,PF,353
1348,Jade da Cruz,kamilly60@example.net,F,1991-07-31,Garcia,São Paulo,2024-09-24,Organico,pf,608
1349,Maria Fernanda Mendonça,ucardoso@example.net,f,1967-04-13,Teixeira,ms,2025-05-16,Social,PF,688
1350,Liz Castro,bentoviana@example.com,f,1998-11-19,Vasconcelos,Mato Grosso do Sul,2024-04-04,Orgânico,PF,843
1351,Evelyn Farias,diegosampaio@example.org,f,2001-08-29,da Mota de Cardoso,RN,2025-01-17,Orgânico,pf,691
1352,Eloah Duarte,auroradias@example.org,m,1992-01-23,Peixoto,pr,2025-01-25,Ads,PF,844
1353,Srta. Stella Pinto,amarques@example.net,m,1995-09-27,Andrade,Santa Catarina,2023-12-18,Social,PJ,579
1354,Ana Vitória Lopes,rodrigo98@example.net,m,1981-08-16,Pereira de da Costa,Mato Grosso,2024-06-19,Orgânico,PF,561
1355,Gabrielly Cavalcanti,pereiracecilia@example.net,f,2006-07-23,Albuquerque,Rondônia,2024-06-25,ads,PJ,499
1356,Mariane da Conceição,raelcassiano@example.com,m,1956-05-05,Leão,pb,2024-07-04,ads,pf,860
1357,Nicolas Santos,goncalvescatarina@example.net,M,1971-04-06,Cassiano do Galho,df,2023-05-24,Ads,PF,312
1358,Gabriela da Luz,rebecacosta@example.com,f,1990-12-24,da Mata de Cavalcanti,SP,2025-02-03,Social,PF,756
1359,Gabriel Nascimento,nunesalicia@example.net,m,2006-05-14,Martins,PE,2025-10-05,Orgânico,pf,497
1360,Léo Araújo,mariaviana@example.com,M,1975-12-12,Albuquerque,MT,2025-07-08,Social,PF,358
1361,Dr. Ravy Carvalho,nunesvitoria@example.org,F,1948-12-12,Pastor,am,2024-08-01,Ads,PJ,422
1362,Levi Novais,isaaccamargo@example.com,M,1945-06-25,Caldeira da Mata,pe,2025-10-27,ads,pf,879
1363,Mariane Machado,rodrigocostela@example.org,F,1999-11-24,Dias,PR,2025-09-27,ads,pf,601
1364,Luan Martins,hmartins@example.com,f,1960-05-17,Ramos de Martins,ba,2024-07-13,Ads,PJ,764
1365,Brenda Aparecida,mvasconcelos@example.com,m,1947-08-08,Guerra do Amparo,Goiás,2025-02-15,Orgânico,pf,465
1366,Raul Sampaio,rochadavi-lucas@example.org,M,1988-03-02,Pastor,São Paulo,2024-10-30,Ads,pf,697
1367,Srta. Larissa Silva,pfarias@example.org,m,1985-09-06,Aparecida do Amparo,AM,2024-05-13,Orgânico,pf,482
1368,Miguel Fonseca,hteixeira@example.com,f,2000-10-28,Mendes,PI,2023-02-08,Organico,PF,702
1369,Dra. Isabelly Machado,cfogaca@example.org,F,1983-05-13,Vargas Grande,mg,2025-09-18,Organico,PF,447
1370,Sr. Lorenzo Abreu,bferreira@example.com,f,1989-06-26,Vasconcelos de Minas,MA,2025-09-02,Social,PJ,408
1371,Srta. Isabelly Caldeira,yanaraujo@example.net,f,1983-03-06,Santos,rj,2023-07-04,Orgânico,PF,335
1372,Augusto Pinto,vitor-hugonunes@example.net,M,1970-11-02,da Cruz de Casa Grande,GO,2025-08-30,Social,PJ,556
1373,João Felipe Câmara,jpacheco@example.com,f,1956-04-06,Cassiano de Minas,AM,2023-06-22,Organico,PF,300
1374,Laura Costela,camargoamanda@example.net,M,1982-09-15,Sá da Praia,ms,2025-02-17,Organico,pf,455
1375,Isabel Correia,cavalcantetheo@example.net,m,1997-09-18,Rios,Roraima,2025-01-11,Social,PF,827
1376,Paulo Rezende,taparecida@example.net,f,1973-11-25,Rios,Rio Grande do Norte,2025-03-25,Organico,pf,371
1377,Evelyn da Luz,joaquimmarques@example.net,F,1944-04-09,Fernandes,RR,2024-01-04,Organico,PJ,793
1378,José Miguel Monteiro,siqueiraluan@example.org,M,2002-10-08,Campos,am,2025-08-04,Social,pf,641
1379,Dra. Amanda Cirino,juliabarbosa@example.com,m,1962-10-22,Sousa de Minas,Maranhão,2024-03-03,Ads,PJ,392
1380,Nicolas Mendonça,aragaoevelyn@example.org,m,1964-03-08,Cardoso,rn,2024-07-11,Orgânico,PF,770
1381,Sarah da Paz,yurimonteiro@example.net,m,1953-07-21,Cavalcante,rn,2024-07-20,ads,PF,867
1382,Jade Freitas,dramos@example.net,M,1986-07-30,Lima,Minas Gerais,2023-02-24,ads,pf,699
1383,Nicole Cirino,isis15@example.org,M,1966-10-26,Pires das Pedras,pr,2023-12-05,Orgânico,pf,386
1384,Rhavi Cardoso,da-pazbernardo@example.net,f,1944-04-16,Caldeira do Amparo,ce,2023-11-27,ads,PF,336
